date,state,district,pincode,bio_age_5_17,bio_age_17_
16-07-2025,Kerala,Kozhikode,673310,1,0
16-07-2025,Kerala,Kozhikode,673315,5,3
16-07-2025,Kerala,Kozhikode,673508,3,4
16-07-2025,Kerala,Kozhikode,673517,5,2
16-07-2025,Kerala,Kozhikode,673614,1,20
16-07-2025,Kerala,Kozhikode,673633,0,4
17-07-2025,Kerala,Kozhikode,673003,12,13
17-07-2025,Kerala,Kozhikode,673008,10,16
17-07-2025,Kerala,Kozhikode,673009,2,1
17-07-2025,Kerala,Kozhikode,673011,2,5
17-07-2025,Kerala,Kozhikode,673014,5,4
17-07-2025,Kerala,Kozhikode,673019,12,19
17-07-2025,Kerala,Kozhikode,673029,1,1
17-07-2025,Kerala,Kozhikode,673106,3,2
17-07-2025,Kerala,Kozhikode,673307,14,14
17-07-2025,Kerala,Kozhikode,673308,5,11
17-07-2025,Kerala,Kozhikode,673328,2,1
17-07-2025,Kerala,Kozhikode,673501,5,4
17-07-2025,Kerala,Kozhikode,673505,4,0
17-07-2025,Kerala,Kozhikode,673507,17,12
17-07-2025,Kerala,Kozhikode,673521,12,8
17-07-2025,Kerala,Kozhikode,673526,1,0
17-07-2025,Kerala,Kozhikode,673527,4,8
17-07-2025,Kerala,Kozhikode,673528,5,5
17-07-2025,Kerala,Kozhikode,673541,8,4
17-07-2025,Kerala,Kozhikode,673572,30,28
17-07-2025,Kerala,Kozhikode,673580,5,7
17-07-2025,Kerala,Kozhikode,673586,19,62
17-07-2025,Kerala,Kozhikode,673601,19,9
17-07-2025,Kerala,Kozhikode,673611,16,14
17-07-2025,Kerala,Kozhikode,673661,19,15
18-07-2025,Kerala,Kozhikode,673007,4,5
18-07-2025,Kerala,Kozhikode,673015,2,3
18-07-2025,Kerala,Kozhikode,673027,5,7
18-07-2025,Kerala,Kozhikode,673028,0,4
18-07-2025,Kerala,Kozhikode,673301,2,4
18-07-2025,Kerala,Kozhikode,673503,0,8
18-07-2025,Kerala,Kozhikode,673509,0,6
18-07-2025,Kerala,Kozhikode,673521,11,7
18-07-2025,Kerala,Kozhikode,673529,1,2
18-07-2025,Kerala,Kozhikode,673571,7,19
18-07-2025,Kerala,Kozhikode,673572,9,22
18-07-2025,Kerala,Kozhikode,673586,7,49
18-07-2025,Kerala,Kozhikode,673602,3,22
18-07-2025,Kerala,Kozhikode,673613,0,6
18-07-2025,Kerala,Kozhikode,673620,8,7
19-07-2025,Kerala,Kozhikode,673001,2,2
19-07-2025,Kerala,Kozhikode,673003,11,19
19-07-2025,Kerala,Kozhikode,673006,1,1
19-07-2025,Kerala,Kozhikode,673007,2,4
19-07-2025,Kerala,Kozhikode,673011,2,0
19-07-2025,Kerala,Kozhikode,673014,6,3
19-07-2025,Kerala,Kozhikode,673102,8,4
19-07-2025,Kerala,Kozhikode,673305,5,5
19-07-2025,Kerala,Kozhikode,673505,3,2
19-07-2025,Kerala,Kozhikode,673513,5,4
19-07-2025,Kerala,Kozhikode,673522,13,4
19-07-2025,Kerala,Kozhikode,673572,24,24
19-07-2025,Kerala,Kozhikode,673573,12,21
19-07-2025,Kerala,Kozhikode,673574,12,29
19-07-2025,Kerala,Kozhikode,673586,15,38
19-07-2025,Kerala,Kozhikode,673616,6,2
19-07-2025,Kerala,Kozhikode,673632,6,2
29-07-2025,Kerala,Kozhikode,673004,0,1
29-07-2025,Kerala,Kozhikode,673007,1,5
29-07-2025,Kerala,Kozhikode,673010,3,8
29-07-2025,Kerala,Kozhikode,673015,1,3
29-07-2025,Kerala,Kozhikode,673018,0,1
29-07-2025,Kerala,Kozhikode,673303,2,5
29-07-2025,Kerala,Kozhikode,673317,4,4
29-07-2025,Kerala,Kozhikode,673501,1,5
29-07-2025,Kerala,Kozhikode,673503,1,8
29-07-2025,Kerala,Kozhikode,673529,0,2
29-07-2025,Kerala,Kozhikode,673571,10,33
29-07-2025,Kerala,Kozhikode,673601,5,4
29-07-2025,Kerala,Kozhikode,673602,8,19
29-07-2025,Kerala,Kozhikode,673604,1,4
02-08-2025,Kerala,Kozhikode,673005,4,2
02-08-2025,Kerala,Kozhikode,673011,4,3
02-08-2025,Kerala,Kozhikode,673016,7,5
02-08-2025,Kerala,Kozhikode,673020,0,1
02-08-2025,Kerala,Kozhikode,673029,1,1
02-08-2025,Kerala,Kozhikode,673106,4,2
02-08-2025,Kerala,Kozhikode,673302,5,1
02-08-2025,Kerala,Kozhikode,673309,0,1
02-08-2025,Kerala,Kozhikode,673506,1,3
02-08-2025,Kerala,Kozhikode,673521,5,4
02-08-2025,Kerala,Kozhikode,673525,3,8
02-08-2025,Kerala,Kozhikode,673529,5,5
02-08-2025,Kerala,Kozhikode,673586,7,25
02-08-2025,Kerala,Kozhikode,673614,14,11
02-08-2025,Kerala,Kozhikode,673615,1,1
02-08-2025,Kerala,Kozhikode,673616,12,6
02-08-2025,Kerala,Kozhikode,673655,2,3
29-07-2025,Kerala,Kozhikode,673616,1,2
29-07-2025,Kerala,Kozhikode,673620,11,11
23-06-2025,Kerala,Kozhikode,673008,4,11
23-06-2025,Kerala,Kozhikode,673010,3,5
23-06-2025,Kerala,Kozhikode,673016,2,3
23-06-2025,Kerala,Kozhikode,673017,3,7
23-06-2025,Kerala,Kozhikode,673103,0,6
23-06-2025,Kerala,Kozhikode,673105,2,8
23-06-2025,Kerala,Kozhikode,673306,3,1
23-06-2025,Kerala,Kozhikode,673307,10,8
23-06-2025,Kerala,Kozhikode,673317,1,4
23-06-2025,Kerala,Kozhikode,673508,3,12
23-06-2025,Kerala,Kozhikode,673522,4,2
23-06-2025,Kerala,Kozhikode,673524,6,15
23-06-2025,Kerala,Kozhikode,673527,1,5
23-06-2025,Kerala,Kozhikode,673541,6,8
23-06-2025,Kerala,Kozhikode,673586,6,8
23-06-2025,Kerala,Kozhikode,673603,2,6
23-06-2025,Kerala,Kozhikode,673615,0,3
23-06-2025,Kerala,Kozhikode,673655,3,6
27-06-2025,Kerala,Kozhikode,673001,0,3
27-06-2025,Kerala,Kozhikode,673010,3,9
27-06-2025,Kerala,Kozhikode,673011,0,4
27-06-2025,Kerala,Kozhikode,673027,1,7
27-06-2025,Kerala,Kozhikode,673028,2,2
27-06-2025,Kerala,Kozhikode,673029,0,1
27-06-2025,Kerala,Kozhikode,673305,2,4
27-06-2025,Kerala,Kozhikode,673306,2,2
27-06-2025,Kerala,Kozhikode,673309,1,0
27-06-2025,Kerala,Kozhikode,673323,1,0
27-06-2025,Kerala,Kozhikode,673328,0,5
27-06-2025,Kerala,Kozhikode,673501,2,1
27-06-2025,Kerala,Kozhikode,673504,0,3
27-06-2025,Kerala,Kozhikode,673505,1,3
27-06-2025,Kerala,Kozhikode,673523,2,5
27-06-2025,Kerala,Kozhikode,673525,4,10
27-06-2025,Kerala,Kozhikode,673620,5,5
27-06-2025,Kerala,Kozhikode,673632,0,4
27-06-2025,Kerala,Kozhikode,673661,3,8
28-06-2025,Kerala,Kozhikode,673006,0,4
28-06-2025,Kerala,Kozhikode,673008,4,9
28-06-2025,Kerala,Kozhikode,673010,6,5
28-06-2025,Kerala,Kozhikode,673012,2,9
28-06-2025,Kerala,Kozhikode,673028,9,4
28-06-2025,Kerala,Kozhikode,673032,3,2
28-06-2025,Kerala,Kozhikode,673101,2,1
28-06-2025,Kerala,Kozhikode,673103,3,2
28-06-2025,Kerala,Kozhikode,673106,3,7
28-06-2025,Kerala,Kozhikode,673302,2,2
28-06-2025,Kerala,Kozhikode,673305,4,1
28-06-2025,Kerala,Kozhikode,673306,12,7
28-06-2025,Kerala,Kozhikode,673308,4,2
28-06-2025,Kerala,Kozhikode,673315,6,8
28-06-2025,Kerala,Kozhikode,673525,16,17
28-06-2025,Kerala,Kozhikode,673526,0,1
28-06-2025,Kerala,Kozhikode,673573,19,31
28-06-2025,Kerala,Kozhikode,673580,1,3
28-06-2025,Kerala,Kozhikode,673582,10,11
28-06-2025,Kerala,Kozhikode,673603,2,5
28-06-2025,Kerala,Kozhikode,673613,3,8
28-06-2025,Kerala,Kozhikode,673631,12,12
06-07-2025,Kerala,Kozhikode,673016,0,1
06-07-2025,Kerala,Kozhikode,673029,1,3
05-07-2025,Kerala,Kozhikode,673014,10,3
05-07-2025,Kerala,Kozhikode,673015,5,1
05-07-2025,Kerala,Kozhikode,673019,15,15
05-07-2025,Kerala,Kozhikode,673020,3,1
05-07-2025,Kerala,Kozhikode,673105,3,13
05-07-2025,Kerala,Kozhikode,673301,1,11
05-07-2025,Kerala,Kozhikode,673309,3,0
05-07-2025,Kerala,Kozhikode,673323,1,0
05-07-2025,Kerala,Kozhikode,673501,0,3
05-07-2025,Kerala,Kozhikode,673503,0,3
05-07-2025,Kerala,Kozhikode,673505,1,2
05-07-2025,Kerala,Kozhikode,673507,13,16
05-07-2025,Kerala,Kozhikode,673513,6,9
05-07-2025,Kerala,Kozhikode,673521,4,7
05-07-2025,Kerala,Kozhikode,673525,8,15
05-07-2025,Kerala,Kozhikode,673542,10,10
05-07-2025,Kerala,Kozhikode,673572,17,35
05-07-2025,Kerala,Kozhikode,673573,4,22
05-07-2025,Kerala,Kozhikode,673602,9,12
05-07-2025,Kerala,Kozhikode,673604,3,1
05-07-2025,Kerala,Kozhikode,673616,8,5
07-07-2025,Kerala,Kozhikode,673002,0,1
07-07-2025,Kerala,Kozhikode,673016,0,10
07-07-2025,Kerala,Kozhikode,673017,0,5
07-07-2025,Kerala,Kozhikode,673029,0,4
07-07-2025,Kerala,Kozhikode,673106,1,4
07-07-2025,Kerala,Kozhikode,673305,2,2
07-07-2025,Kerala,Kozhikode,673501,0,3
07-07-2025,Kerala,Kozhikode,673523,1,11
07-07-2025,Kerala,Kozhikode,673526,0,4
07-07-2025,Kerala,Kozhikode,673528,0,13
07-07-2025,Kerala,Kozhikode,673603,1,10
07-07-2025,Kerala,Kozhikode,673616,0,3
07-07-2025,Kerala,Kozhikode,673631,4,15
07-07-2025,Kerala,Kozhikode,673633,3,9
07-07-2025,Kerala,Kozhikode,673655,0,5
21-06-2025,Kerala,Kozhikode,673309,1,0
21-06-2025,Kerala,Kozhikode,673501,2,6
21-06-2025,Kerala,Kozhikode,673504,10,5
21-06-2025,Kerala,Kozhikode,673517,2,4
21-06-2025,Kerala,Kozhikode,673529,12,5
21-06-2025,Kerala,Kozhikode,673572,29,26
21-06-2025,Kerala,Kozhikode,673602,17,16
21-06-2025,Kerala,Kozhikode,673613,4,6
21-06-2025,Kerala,Kozhikode,673632,5,3
21-06-2025,Kerala,Kozhikode,673661,12,11
20-06-2025,Kerala,Kozhikode,673003,1,9
20-06-2025,Kerala,Kozhikode,673005,1,1
20-06-2025,Kerala,Kozhikode,673011,0,2
20-06-2025,Kerala,Kozhikode,673012,0,6
20-06-2025,Kerala,Kozhikode,673101,1,1
20-06-2025,Kerala,Kozhikode,673305,1,2
20-06-2025,Kerala,Kozhikode,673306,0,3
20-06-2025,Kerala,Kozhikode,673307,1,5
20-06-2025,Kerala,Kozhikode,673507,4,16
20-06-2025,Kerala,Kozhikode,673522,0,2
20-06-2025,Kerala,Kozhikode,673528,2,5
20-06-2025,Kerala,Kozhikode,673529,1,5
21-06-2025,Kerala,Kozhikode,673001,2,6
21-06-2025,Kerala,Kozhikode,673003,5,17
21-06-2025,Kerala,Kozhikode,673004,1,1
21-06-2025,Kerala,Kozhikode,673008,7,8
21-06-2025,Kerala,Kozhikode,673015,9,13
21-06-2025,Kerala,Kozhikode,673018,5,0
21-06-2025,Kerala,Kozhikode,673021,3,1
21-06-2025,Kerala,Kozhikode,673032,0,4
21-06-2025,Kerala,Kozhikode,673106,3,6
21-06-2025,Kerala,Kozhikode,673302,4,0
25-06-2025,Kerala,Kozhikode,673016,0,3
25-06-2025,Kerala,Kozhikode,673102,0,5
25-06-2025,Kerala,Kozhikode,673103,0,5
25-06-2025,Kerala,Kozhikode,673301,1,13
25-06-2025,Kerala,Kozhikode,673305,0,1
25-06-2025,Kerala,Kozhikode,673523,0,3
25-06-2025,Kerala,Kozhikode,673525,5,14
25-06-2025,Kerala,Kozhikode,673527,1,2
25-06-2025,Kerala,Kozhikode,673612,2,55
25-06-2025,Kerala,Kozhikode,673620,6,4
25-06-2025,Kerala,Kozhikode,673632,1,2
25-06-2025,Kerala,Kozhikode,673655,2,4
24-06-2025,Kerala,Kozhikode,673001,1,1
24-06-2025,Kerala,Kozhikode,673003,5,10
24-06-2025,Kerala,Kozhikode,673102,1,8
24-06-2025,Kerala,Kozhikode,673105,2,7
24-06-2025,Kerala,Kozhikode,673106,1,5
24-06-2025,Kerala,Kozhikode,673305,0,2
24-06-2025,Kerala,Kozhikode,673526,1,1
24-06-2025,Kerala,Kozhikode,673527,2,3
24-06-2025,Kerala,Kozhikode,673529,0,5
24-06-2025,Kerala,Kozhikode,673574,1,8
24-06-2025,Kerala,Kozhikode,673582,0,4
24-06-2025,Kerala,Kozhikode,673604,1,5
24-06-2025,Kerala,Kozhikode,673612,3,23
04-07-2025,Kerala,Kozhikode,673003,3,16
04-07-2025,Kerala,Kozhikode,673016,0,7
04-07-2025,Kerala,Kozhikode,673020,1,1
04-07-2025,Kerala,Kozhikode,673027,0,6
04-07-2025,Kerala,Kozhikode,673304,2,2
04-07-2025,Kerala,Kozhikode,673305,2,2
04-07-2025,Kerala,Kozhikode,673315,4,6
04-07-2025,Kerala,Kozhikode,673317,0,5
04-07-2025,Kerala,Kozhikode,673521,4,3
04-07-2025,Kerala,Kozhikode,673526,0,1
04-07-2025,Kerala,Kozhikode,673541,1,6
04-07-2025,Kerala,Kozhikode,673571,4,33
04-07-2025,Kerala,Kozhikode,673573,1,14
04-07-2025,Kerala,Kozhikode,673582,0,6
04-07-2025,Kerala,Kozhikode,673631,0,25
23-07-2025,Kerala,Kozhikode,673006,1,2
23-07-2025,Kerala,Kozhikode,673012,1,4
23-07-2025,Kerala,Kozhikode,673016,5,5
23-07-2025,Kerala,Kozhikode,673020,0,1
23-07-2025,Kerala,Kozhikode,673104,4,13
23-07-2025,Kerala,Kozhikode,673301,2,10
23-07-2025,Kerala,Kozhikode,673303,0,3
23-07-2025,Kerala,Kozhikode,673306,3,2
23-07-2025,Kerala,Kozhikode,673315,3,9
23-07-2025,Kerala,Kozhikode,673501,1,4
23-07-2025,Kerala,Kozhikode,673503,1,6
23-07-2025,Kerala,Kozhikode,673504,0,4
23-07-2025,Kerala,Kozhikode,673521,4,4
23-07-2025,Kerala,Kozhikode,673524,0,16
23-07-2025,Kerala,Kozhikode,673573,9,24
23-07-2025,Kerala,Kozhikode,673601,2,11
23-07-2025,Kerala,Kozhikode,673603,3,6
23-07-2025,Kerala,Kozhikode,673620,3,10
17-06-2025,Kerala,Kozhikode,673001,1,6
17-06-2025,Kerala,Kozhikode,673010,1,5
17-06-2025,Kerala,Kozhikode,673012,0,6
17-06-2025,Kerala,Kozhikode,673021,1,1
17-06-2025,Kerala,Kozhikode,673029,1,3
17-06-2025,Kerala,Kozhikode,673032,0,1
17-06-2025,Kerala,Kozhikode,673104,1,19
17-06-2025,Kerala,Kozhikode,673105,2,9
17-06-2025,Kerala,Kozhikode,673305,1,1
17-06-2025,Kerala,Kozhikode,673315,3,8
17-06-2025,Kerala,Kozhikode,673503,1,3
17-06-2025,Kerala,Kozhikode,673504,1,2
17-06-2025,Kerala,Kozhikode,673507,5,5
17-06-2025,Kerala,Kozhikode,673508,4,9
17-06-2025,Kerala,Kozhikode,673517,2,3
17-06-2025,Kerala,Kozhikode,673523,2,4
17-06-2025,Kerala,Kozhikode,673524,5,13
17-06-2025,Kerala,Kozhikode,673527,2,4
17-06-2025,Kerala,Kozhikode,673580,3,3
17-06-2025,Kerala,Kozhikode,673582,2,4
17-06-2025,Kerala,Kozhikode,673603,1,7
17-06-2025,Kerala,Kozhikode,673613,0,3
17-06-2025,Kerala,Kozhikode,673633,2,3
14-06-2025,Kerala,Kozhikode,673002,0,2
14-06-2025,Kerala,Kozhikode,673009,0,1
14-06-2025,Kerala,Kozhikode,673010,1,6
14-06-2025,Kerala,Kozhikode,673011,5,4
14-06-2025,Kerala,Kozhikode,673014,2,0
14-06-2025,Kerala,Kozhikode,673016,3,2
14-06-2025,Kerala,Kozhikode,673019,6,6
14-06-2025,Kerala,Kozhikode,673507,6,9
14-06-2025,Kerala,Kozhikode,673517,4,3
14-06-2025,Kerala,Kozhikode,673527,1,0
14-06-2025,Kerala,Kozhikode,673571,13,10
14-06-2025,Kerala,Kozhikode,673573,5,1
14-06-2025,Kerala,Kozhikode,673580,7,6
14-06-2025,Kerala,Kozhikode,673582,9,6
14-06-2025,Kerala,Kozhikode,673586,7,3
14-06-2025,Kerala,Kozhikode,673604,6,5
14-06-2025,Kerala,Kozhikode,673614,6,2
14-06-2025,Kerala,Kozhikode,673620,8,2
14-06-2025,Kerala,Kozhikode,673632,6,3
16-06-2025,Kerala,Kozhikode,673004,2,1
16-06-2025,Kerala,Kozhikode,673008,6,7
16-06-2025,Kerala,Kozhikode,673009,3,1
16-06-2025,Kerala,Kozhikode,673017,1,4
16-06-2025,Kerala,Kozhikode,673020,2,0
16-06-2025,Kerala,Kozhikode,673504,5,7
16-06-2025,Kerala,Kozhikode,673505,2,1
16-06-2025,Kerala,Kozhikode,673521,7,4
16-06-2025,Kerala,Kozhikode,673529,5,4
16-06-2025,Kerala,Kozhikode,673571,14,17
16-06-2025,Kerala,Kozhikode,673572,22,19
16-06-2025,Kerala,Kozhikode,673586,15,6
16-06-2025,Kerala,Kozhikode,673639,0,1
16-06-2025,Kerala,Kozhikode,673655,2,6
01-07-2025,Kerala,Kozhikode,673014,0,5
01-07-2025,Kerala,Kozhikode,673016,0,6
01-07-2025,Kerala,Kozhikode,673017,0,3
01-07-2025,Kerala,Kozhikode,673020,0,1
01-07-2025,Kerala,Kozhikode,673103,0,4
01-07-2025,Kerala,Kozhikode,673328,1,1
01-07-2025,Kerala,Kozhikode,673505,1,2
01-07-2025,Kerala,Kozhikode,673506,3,12
01-07-2025,Kerala,Kozhikode,673523,2,9
01-07-2025,Kerala,Kozhikode,673541,1,6
01-07-2025,Kerala,Kozhikode,673633,0,2
01-07-2025,Kerala,Kozhikode,673661,1,8
29-06-2025,Kerala,Kozhikode,673633,1,1
30-06-2025,Kerala,Kozhikode,673003,2,11
30-06-2025,Kerala,Kozhikode,673010,4,9
30-06-2025,Kerala,Kozhikode,673015,0,8
30-06-2025,Kerala,Kozhikode,673017,2,1
30-06-2025,Kerala,Kozhikode,673106,4,1
30-06-2025,Kerala,Kozhikode,673307,2,5
30-06-2025,Kerala,Kozhikode,673308,2,4
30-06-2025,Kerala,Kozhikode,673503,0,8
30-06-2025,Kerala,Kozhikode,673504,1,1
30-06-2025,Kerala,Kozhikode,673521,4,7
30-06-2025,Kerala,Kozhikode,673524,3,11
30-06-2025,Kerala,Kozhikode,673527,0,5
30-06-2025,Kerala,Kozhikode,673572,7,24
30-06-2025,Kerala,Kozhikode,673586,3,36
30-06-2025,Kerala,Kozhikode,673602,3,29
30-06-2025,Kerala,Kozhikode,673611,3,10
30-06-2025,Kerala,Kozhikode,673633,1,6
30-06-2025,Kerala,Kozhikode,673655,3,7
11-06-2025,Kerala,Kozhikode,673006,2,1
11-06-2025,Kerala,Kozhikode,673019,11,17
11-06-2025,Kerala,Kozhikode,673021,2,2
11-06-2025,Kerala,Kozhikode,673027,4,7
11-06-2025,Kerala,Kozhikode,673028,1,3
11-06-2025,Kerala,Kozhikode,673102,1,3
11-06-2025,Kerala,Kozhikode,673104,7,20
11-06-2025,Kerala,Kozhikode,673105,5,13
11-06-2025,Kerala,Kozhikode,673302,3,2
11-06-2025,Kerala,Kozhikode,673303,2,6
11-06-2025,Kerala,Kozhikode,673305,6,3
11-06-2025,Kerala,Kozhikode,673328,1,3
11-06-2025,Kerala,Kozhikode,673504,4,4
11-06-2025,Kerala,Kozhikode,673506,3,8
11-06-2025,Kerala,Kozhikode,673507,3,14
11-06-2025,Kerala,Kozhikode,673521,3,9
11-06-2025,Kerala,Kozhikode,673528,1,7
11-06-2025,Kerala,Kozhikode,673541,3,4
11-06-2025,Kerala,Kozhikode,673542,4,15
11-06-2025,Kerala,Kozhikode,673571,3,21
11-06-2025,Kerala,Kozhikode,673580,3,5
11-06-2025,Kerala,Kozhikode,673611,5,13
11-06-2025,Kerala,Kozhikode,673612,5,32
11-06-2025,Kerala,Kozhikode,673632,8,1
13-06-2025,Kerala,Kozhikode,673003,1,13
13-06-2025,Kerala,Kozhikode,673008,0,4
13-06-2025,Kerala,Kozhikode,673017,0,5
13-06-2025,Kerala,Kozhikode,673018,1,0
13-06-2025,Kerala,Kozhikode,673019,3,7
13-06-2025,Kerala,Kozhikode,673020,0,1
13-06-2025,Kerala,Kozhikode,673104,4,12
13-06-2025,Kerala,Kozhikode,673106,0,3
13-06-2025,Kerala,Kozhikode,673308,2,1
13-06-2025,Kerala,Kozhikode,673317,5,4
13-06-2025,Kerala,Kozhikode,673328,1,3
13-06-2025,Kerala,Kozhikode,673501,1,2
13-06-2025,Kerala,Kozhikode,673502,1,3
13-06-2025,Kerala,Kozhikode,673517,0,1
13-06-2025,Kerala,Kozhikode,673528,0,4
13-06-2025,Kerala,Kozhikode,673580,2,4
13-06-2025,Kerala,Kozhikode,673582,8,9
13-06-2025,Kerala,Kozhikode,673585,4,9
13-06-2025,Kerala,Kozhikode,673633,3,3
02-07-2025,Kerala,Kozhikode,673001,0,5
02-07-2025,Kerala,Kozhikode,673006,0,1
02-07-2025,Kerala,Kozhikode,673009,1,1
02-07-2025,Kerala,Kozhikode,673011,1,4
02-07-2025,Kerala,Kozhikode,673016,2,3
02-07-2025,Kerala,Kozhikode,673106,0,3
02-07-2025,Kerala,Kozhikode,673301,5,14
02-07-2025,Kerala,Kozhikode,673304,0,8
02-07-2025,Kerala,Kozhikode,673305,0,1
02-07-2025,Kerala,Kozhikode,673308,0,4
02-07-2025,Kerala,Kozhikode,673323,0,1
02-07-2025,Kerala,Kozhikode,673505,0,1
02-07-2025,Kerala,Kozhikode,673507,0,13
02-07-2025,Kerala,Kozhikode,673517,2,1
02-07-2025,Kerala,Kozhikode,673523,0,7
02-07-2025,Kerala,Kozhikode,673527,0,4
02-07-2025,Kerala,Kozhikode,673601,1,9
02-07-2025,Kerala,Kozhikode,673631,1,18
15-07-2025,Kerala,Kozhikode,673005,1,1
15-07-2025,Kerala,Kozhikode,673009,0,1
15-07-2025,Kerala,Kozhikode,673015,1,3
15-07-2025,Kerala,Kozhikode,673019,3,12
15-07-2025,Kerala,Kozhikode,673032,0,1
15-07-2025,Kerala,Kozhikode,673104,2,17
15-07-2025,Kerala,Kozhikode,673302,0,1
15-07-2025,Kerala,Kozhikode,673304,2,3
15-07-2025,Kerala,Kozhikode,673317,1,7
15-07-2025,Kerala,Kozhikode,673522,0,4
15-07-2025,Kerala,Kozhikode,673524,3,15
15-07-2025,Kerala,Kozhikode,673571,4,29
15-07-2025,Kerala,Kozhikode,673572,2,29
15-07-2025,Kerala,Kozhikode,673573,4,28
15-07-2025,Kerala,Kozhikode,673585,0,6
15-07-2025,Kerala,Kozhikode,673601,1,3
15-07-2025,Kerala,Kozhikode,673612,2,82
15-07-2025,Kerala,Kozhikode,673616,3,2
15-07-2025,Kerala,Kozhikode,673631,5,17
15-07-2025,Kerala,Kozhikode,673633,2,9
14-07-2025,Kerala,Kozhikode,673003,2,23
14-07-2025,Kerala,Kozhikode,673005,0,2
14-07-2025,Kerala,Kozhikode,673006,1,4
14-07-2025,Kerala,Kozhikode,673007,2,10
14-07-2025,Kerala,Kozhikode,673014,1,3
14-07-2025,Kerala,Kozhikode,673017,0,7
14-07-2025,Kerala,Kozhikode,673027,0,4
14-07-2025,Kerala,Kozhikode,673028,0,4
14-07-2025,Kerala,Kozhikode,673106,1,5
14-07-2025,Kerala,Kozhikode,673304,1,5
14-07-2025,Kerala,Kozhikode,673309,0,2
14-07-2025,Kerala,Kozhikode,673504,3,9
14-07-2025,Kerala,Kozhikode,673528,0,7
14-07-2025,Kerala,Kozhikode,673585,5,7
14-07-2025,Kerala,Kozhikode,673603,2,13
14-07-2025,Kerala,Kozhikode,673661,0,8
18-06-2025,Kerala,Kozhikode,673002,0,1
18-06-2025,Kerala,Kozhikode,673003,1,4
18-06-2025,Kerala,Kozhikode,673011,6,1
18-06-2025,Kerala,Kozhikode,673029,2,1
18-06-2025,Kerala,Kozhikode,673104,4,15
18-06-2025,Kerala,Kozhikode,673328,0,2
18-06-2025,Kerala,Kozhikode,673521,0,3
18-06-2025,Kerala,Kozhikode,673522,0,1
18-06-2025,Kerala,Kozhikode,673541,3,3
18-06-2025,Kerala,Kozhikode,673542,5,7
18-06-2025,Kerala,Kozhikode,673573,2,7
18-06-2025,Kerala,Kozhikode,673603,0,1
18-06-2025,Kerala,Kozhikode,673632,0,4
18-06-2025,Kerala,Kozhikode,673661,2,4
19-06-2025,Kerala,Kozhikode,673001,0,3
19-06-2025,Kerala,Kozhikode,673011,3,5
19-06-2025,Kerala,Kozhikode,673027,2,10
19-06-2025,Kerala,Kozhikode,673105,2,7
19-06-2025,Kerala,Kozhikode,673304,1,7
19-06-2025,Kerala,Kozhikode,673305,2,3
19-06-2025,Kerala,Kozhikode,673306,1,3
19-06-2025,Kerala,Kozhikode,673317,1,8
19-06-2025,Kerala,Kozhikode,673509,0,1
19-06-2025,Kerala,Kozhikode,673521,1,4
19-06-2025,Kerala,Kozhikode,673525,3,2
19-06-2025,Kerala,Kozhikode,673573,4,27
19-06-2025,Kerala,Kozhikode,673574,1,10
19-06-2025,Kerala,Kozhikode,673580,0,8
19-06-2025,Kerala,Kozhikode,673586,1,6
19-06-2025,Kerala,Kozhikode,673603,2,6
19-06-2025,Kerala,Kozhikode,673632,3,1
19-06-2025,Kerala,Kozhikode,673655,4,5
19-06-2025,Kerala,Kozhikode,673661,2,11
03-07-2025,Kerala,Kozhikode,673006,1,2
03-07-2025,Kerala,Kozhikode,673007,3,12
03-07-2025,Kerala,Kozhikode,673008,1,9
03-07-2025,Kerala,Kozhikode,673011,2,1
03-07-2025,Kerala,Kozhikode,673014,1,6
03-07-2025,Kerala,Kozhikode,673016,2,5
03-07-2025,Kerala,Kozhikode,673020,0,1
03-07-2025,Kerala,Kozhikode,673308,3,5
03-07-2025,Kerala,Kozhikode,673315,1,8
03-07-2025,Kerala,Kozhikode,673504,0,1
03-07-2025,Kerala,Kozhikode,673522,3,2
03-07-2025,Kerala,Kozhikode,673524,2,9
03-07-2025,Kerala,Kozhikode,673528,1,7
03-07-2025,Kerala,Kozhikode,673571,2,44
03-07-2025,Kerala,Kozhikode,673572,5,24
03-07-2025,Kerala,Kozhikode,673585,4,13
03-07-2025,Kerala,Kozhikode,673586,7,52
03-07-2025,Kerala,Kozhikode,673603,3,5
03-07-2025,Kerala,Kozhikode,673614,3,17
03-07-2025,Kerala,Kozhikode,673632,0,5
12-06-2025,Kerala,Kozhikode,673003,4,10
12-06-2025,Kerala,Kozhikode,673008,5,13
12-06-2025,Kerala,Kozhikode,673104,2,7
12-06-2025,Kerala,Kozhikode,673105,2,6
12-06-2025,Kerala,Kozhikode,673302,1,3
12-06-2025,Kerala,Kozhikode,673317,1,7
12-06-2025,Kerala,Kozhikode,673502,1,2
12-06-2025,Kerala,Kozhikode,673505,3,1
12-06-2025,Kerala,Kozhikode,673508,5,10
12-06-2025,Kerala,Kozhikode,673524,3,23
12-06-2025,Kerala,Kozhikode,673573,6,13
12-06-2025,Kerala,Kozhikode,673601,1,4
12-06-2025,Kerala,Kozhikode,673603,1,4
12-06-2025,Kerala,Kozhikode,673661,3,10
26-06-2025,Kerala,Kozhikode,673009,0,1
26-06-2025,Kerala,Kozhikode,673010,1,6
26-06-2025,Kerala,Kozhikode,673011,0,2
